gene_symbol,cortical plate,intermediate zone,marginal zone,subpial granular zone,subplate zone,subventricular zone,ventricular zone
GATAD2A,2996,14197,20569,10945,104,15799,11319
GATAD2B,15253,4599,7345,7674,13600,13240,10497
GATC,9311,491,3092,18636,4462,14078,15111
GATM,2441,11179,2660,7185,6681,20283,19475
GATS,19101,7989,12510,422,13683,13482,10320
GATSL3,4721,1972,9964,19986,695,12953,14210
GBA,17919,3478,717,2713,16492,12557,16664
GBA2,20003,5912,18303,3104,12417,9306,4988
GBA3,17309,5265,15234,9414,12556,5827,7660
GBAP1,18827,4816,1127,5000,17305,9163,14447
GBAS,5839,3622,3891,10747,1354,19446,20219
GBE1,8278,9081,674,12827,711,19444,17772
GBF1,19876,9160,7080,5842,16296,8864,6439
GBGT1,18948,14652,2151,2793,10670,14119,11485
GBP1,3976,5395,5572,20452,5682,6772,13805
GBP2,8534,3104,2725,17691,3250,13751,15765
GBP3,807,17505,12327,19504,4857,8969,10335
GBP4,458,18072,13513,19536,4493,10513,8973
GBP5,4812,7780,4070,20480,10954,4483,10756
GBP6,5213,8041,10312,20269,1072,6349,12818
GBP7,1209,19497,16550,17316,2090,13772,6971
GBX1,10749,909,2286,11593,15973,15932,13517
GBX2,5976,18631,11313,16197,7120,10995,5729
GC,10721,16927,5333,9842,16801,11206,5679
GCA,4249,5416,858,8569,7128,20327,20266
GCAT,11083,355,2668,7457,10956,17438,18366
GCC1,9492,12266,1114,8373,11153,18703,12327
GCC2,14794,15536,11589,10688,13945,247,11019
GCDH,7811,6201,791,5361,6787,20015,19973
GCET2,10873,20702,14891,4068,12082,3557,6694
GCFC1,6262,12396,11618,9939,2451,15231,15399
GCFC2,3954,6197,1161,13412,2630,19103,20212
GCG,9763,11746,1171,1427,15193,20673,12810
GCGR,11340,15685,951,6706,12842,14749,13018
GCH1,1568,20582,8372,15648,4105,14433,9234
GCHFR,10422,9135,3977,15947,19017,1544,11089
GCK,20511,7551,8630,8829,19665,2293,3994
GCKR,10336,5244,7857,9411,20064,7931,10328
GCLC,9341,10806,5036,19539,13435,1211,8695
GCLM,11168,6983,4758,8955,2230,15642,17506
GCM1,9227,16693,20571,6965,9841,5358,4562
GCM2,16135,592,702,17735,13032,9326,11977
GCN1L1,4322,10968,2947,11405,1525,17095,20349
GCNT1,11967,20670,8969,9407,17252,2340,2403
GCNT2,1151,4268,14334,17719,544,15798,17053
GCNT3,8693,10140,20591,6261,14634,2244,9250
GCNT4,7831,2838,2066,7370,6294,19889,19087
GCNT7,13424,10683,4326,16107,12997,3575,9919
GCOM1,3594,5273,11766,18922,16184,6890,8084
GCSH,5166,12433,16987,8551,383,14979,16473
GDA,16019,19421,9704,4522,20084,3640,2001
GDAP1,8126,8521,12561,17698,10895,6157,7852
GDAP1L1,13061,18900,17967,7016,16622,7406,160
GDAP2,10788,1410,4166,4283,8547,19425,17863
GDE1,3431,15774,6703,17503,16323,3191,11464
GDEP,10177,13474,8760,13039,9477,12105,8293
GDF1,19156,11768,18056,1279,15970,6526,4904
GDF10,14425,14325,8246,18028,16275,692,2002
GDF11,5162,16571,19620,18088,1696,7971,3875
GDF15,7901,5746,7354,20562,10110,3655,6902
GDF2,2505,13696,19311,5331,12264,16843,9034
GDF3,9976,17539,11825,10840,5829,15076,5474
GDF5,11700,96,2532,12182,8054,15603,19148
GDF6,4881,17546,2496,4564,15470,11189,18052
GDF7,17758,14782,18521,5013,15951,2795,2712
GDF9,17002,4145,14388,5829,16640,9214,6766
GDI1,20091,15100,10193,4217,14218,7511,4687
GDI2,19028,2855,19806,3227,9126,7440,9519
GDNF,15480,9788,20289,2058,12001,8668,5346
GDPD1,19213,8381,11230,2399,17703,10965,5779
GDPD2,3254,12411,2603,3299,10477,20275,18839
GDPD3,5933,20476,10482,14925,68,15298,8660
GDPD4,13014,11857,14185,3502,17376,10909,6464
GDPD5,14459,16824,15154,8276,20311,1638,793
GDPGP1,18143,7363,230,3419,17142,14890,13601
GEM,1478,6389,6626,10944,3852,20169,19550
GEMIN2,12944,776,16810,10342,16073,11072,6792
GEMIN4,5475,9569,1157,8947,6373,18742,19035
GEMIN5,3205,9259,11516,14805,4377,13437,15993
GEMIN6,2031,4913,5077,17876,1930,16962,17682
GEMIN7,13390,15274,6538,12725,15149,5262,6667
GEMIN8,16791,102,6295,2936,12036,16428,17292
GEMIN8P4,15323,675,844,8763,20042,10129,14434
GEN1,3789,8270,1428,12070,2898,18807,20321
GET4,19890,10014,1107,5564,19607,7583,8841
GFAP,289,14740,7757,13123,2744,19160,17701
GFER,8554,9918,16017,7842,10337,11436,11634
GFI1,4592,18767,2288,10355,3158,12914,19234
GFI1B,5562,7233,19527,17523,222,14091,8277
GFM1,5929,2361,20707,15834,8818,2818,9976
GFM2,13886,5375,20183,10019,18519,1408,2677
GFOD1,16485,15800,17296,5980,19103,4174,486
GFOD2,20293,11843,17178,4178,15741,4227,2588
GFPT1,19095,10103,16083,5119,17827,3847,3638
GFPT2,14981,10650,10613,17953,18163,629,1112
GFRA1,7236,13825,5428,14997,17372,10419,6360
GFRA2,18212,13758,11984,13877,18117,1543,655
GFRA3,12745,11309,10646,147,7888,16934,15999
GFRA4,16277,17757,15288,4264,18502,4110,2067
GFRAL,9145,15383,20329,6379,11178,8261,4271
GGA1,6149,13462,19200,17526,5529,4815,6110
GGA2,13606,11130,14945,18218,10237,2168,2177
GGA3,20069,13011,14652,2728,15767,5028,5122
GGCT,8593,9449,17335,6518,10929,12414,10753
GGCX,10747,95,334,17211,10021,14867,17351
GGH,17156,121,6070,7435,14749,12526,15012
GGN,10537,17790,18660,5836,9870,11508,3797
GGNBP1,11335,15410,16558,10899,12312,6939,4080
GGNBP2,11331,18666,12813,16664,17799,23,3071
GGPS1,18888,702,13316,6398,17807,6954,9430
GGT1,4663,19047,14148,9988,6525,11140,11845
GGT2,7683,19442,12285,128,10639,16212,13707
GGT3P,12575,19261,19703,5720,9119,6199,3045
GGT5,1057,18117,7490,19990,6993,11422,7536
GGT6,8745,20491,14066,14052,12920,1245,3711
GGT7,18992,7915,9125,1469,18675,13325,6134
GGT8P,19184,2363,6547,2349,15428,15387,10894
GGTA1P,4137,16370,9250,20185,11911,4138,3891
GGTLC1,3164,16366,14324,4958,8272,14326,15769
GGTLC2,3751,10521,10118,10691,249,20096,16853
GH1,8893,18643,17914,399,17239,11902,6832
GH2,20706,8012,10764,2966,16356,9798,4607
GHDC,8067,4234,20656,15786,151,10728,8961
GHITM,13094,17674,6871,16797,19154,1127,881
GHR,7377,8406,10988,20396,10987,1243,6499
GHRH,5307,6240,7410,4479,5272,16910,20664
GHRHR,14330,18506,18882,5531,14665,1843,3644
GHRL,4549,17812,4064,11186,9946,17703,10709
GHRLOS,10622,18816,9269,9800,1358,12377,12076
GHRLOS2,18520,906,9016,9157,19635,3711,10192
GHSR,18452,15303,11686,939,18569,5525,7641
GIF,8935,14654,16979,14477,7327,8006,5796
GIGYF1,3189,18460,20418,13418,9929,4058,5868
GIGYF2,6309,19943,4413,18299,8252,4588,8237
GIMAP1,893,18807,11987,19876,5756,9119,7132
GIMAP2,618,11619,8662,20147,6087,12446,11526
GIMAP4,167,17433,11540,19497,7119,11719,9552
GIMAP5,562,16436,9081,20155,8634,11330,7403
GIMAP6,940,18672,13692,19757,8388,8087,5150
GIMAP7,420,18021,11860,19955,7329,10606,7001
GIMAP8,627,16180,10360,20204,5867,10594,8776
GIN1,4790,2222,3066,10358,6002,19684,19867
GINS1,4928,3882,6689,8043,3071,19532,19940
GINS2,1912,14118,3372,8924,2784,20445,18851
GINS3,2832,6146,4750,11847,1474,20383,19372
GINS4,2345,8026,4822,8963,4450,20183,19695
GIP,9469,17992,17646,2520,10688,14746,5954
GIPC1,16687,609,1739,13683,4711,14371,16080
GIPC2,6568,2117,17026,19862,9635,6647,5188
GIPC3,10733,19054,15976,4477,13629,4351,8786
GIPR,13089,18341,16719,5869,17452,5213,1851
GIT1,15349,10585,18749,2439,15985,8720,4861
GIT2,13828,7274,16730,5698,6931,8921,13210
GJA1,2158,12191,9689,20318,8821,3952,11026
GJA10,18448,10943,16700,2174,15886,3565,8608
GJA3,4332,5439,8490,20622,4091,10618,8950
GJA4,6670,12317,20031,19169,5833,4256,1503
GJA5,11612,11393,8836,18840,8889,13924,197
GJA8,6379,20198,18673,12041,13294,6414,1033
GJA9,5820,16813,18865,12164,6158,5755,10588
GJB1,20171,12867,14531,6748,13910,4321,3294
GJB2,4191,5884,9297,20494,2735,8644,11533
GJB3,19787,6274,13974,2084,12318,14764,5784
GJB4,9475,14638,9936,16402,8081,5174,9362
GJB5,5261,15620,2263,15696,12013,12952,11315
GJB6,4463,5089,5206,20178,3373,13270,11940
GJB7,16509,7624,4244,2326,19788,11600,10665
GJC1,16650,10550,1335,626,13189,16555,15301
GJC2,12450,14433,20715,8675,12797,2041,1571
GJC3,4769,7249,10037,20677,6919,8737,5339
GJD2,7135,12996,5182,18328,9806,5074,11598
GJD3,19841,12026,13979,5295,19413,2981,2323
GJD4,6842,5585,4591,4221,5231,19764,19894
GK,17180,10781,6357,1646,10724,11742,15015
GK2,18765,1950,16552,9788,5072,9070,10292
GK3P,7134,11607,1085,11350,794,17914,19587
GK5,7205,445,576,15637,14682,16972,15655
GKAP1,6686,14511,8783,1345,14561,13204,17020
GKN1,11570,5659,15614,9104,9998,9810,11487
GKN2,6934,2893,6861,9124,3436,20777,12389
GLA,8690,1687,137,13220,9426,18919,17966
GLB1,3274,13895,905,18827,1471,17014,14304
GLB1L,6490,4536,1284,12656,5498,14275,20646
GLB1L2,5607,9582,10201,4502,12566,18538,13547
GLB1L3,8484,16476,17791,13193,15383,1569,5224
GLCCI1,2542,16328,1366,7228,17529,8835,20290
GLCE,3567,14837,7429,10604,17154,16202,8380
GLDC,4681,17304,7239,8667,2982,16307,16022
GLDN,4066,18764,8362,14414,19451,1848,9638
GLE1,13713,1432,5073,3598,10286,16738,17199
GLG1,1288,18890,167,14835,18952,13388,13479
GLI1,905,13519,1532,16344,4145,19896,15924
GLI2,1798,11197,1651,13252,3152,20187,18691
GLI3,1069,10202,4309,13387,2116,20252,18807
GLI4,17694,58,8472,6591,10524,13759,16185
GLIPR1L1,9291,6484,11354,8819,11233,10579,14606
GLIPR1L2,4397,11075,4881,18540,19820,1322,10567
GLIPR2,2322,3705,2317,17175,6315,16683,18326
GLIS1,13225,12922,14288,10599,19763,5576,890
GLIS2,17559,11111,16431,7990,18284,4026,1575
GLIS3,8163,1857,7144,16653,81,12853,20342
GLIS3-AS1,8152,20057,10736,9366,490,14253,11831
GLMN,8260,15113,4042,18044,19025,1999,5707
GLO1,8371,1659,6069,4760,4502,19646,20209
GLOD4,20659,7890,5474,2333,15915,9378,10271
GLOD5,3866,9413,19630,15686,1036,14103,9743
GLP1R,8671,1181,6777,15739,3388,15651,15733
GLP2R,14186,4513,12111,7997,11253,11951,10742
GLRA1,9167,19441,12460,14714,10974,4180,4680
GLRA2,15365,18644,18291,8890,16405,780,1079
GLRA3,12917,17117,17771,14544,14242,2614,297
GLRA4,8707,16754,13122,12016,18802,5865,2813
GLRB,16576,17529,8954,1283,20141,10067,3031
GLRX,12643,10895,17923,16779,12728,5745,183
GLRX2,19694,3438,10692,7610,20315,2150,6209
GLRX3,17419,400,7160,15471,7380,6407,14582
GLRX5,7355,636,9035,18765,543,15617,14814
GLS,13307,17863,17139,13344,18184,1663,92
GLS2,19441,7833,11873,6043,20451,2049,4151
GLT1D1,16640,18204,15298,7694,18604,2399,624
GLT25D1,16751,1573,6774,10141,10838,11796,12941
GLT25D2,18338,17387,13946,2045,18901,2224,5301
GLT6D1,8969,8577,7797,15788,9917,4046,14693
GLT8D1,13790,1646,103,12237,12910,14013,17220
GLT8D2,6879,893,5265,19808,7476,4672,16593
GLTP,1915,6391,12367,18249,974,12084,17325
GLTPD1,19769,13408,7014,4889,15103,4763,9204
GLTPD2,5681,20342,17321,8743,16029,12126,343
GLTSCR1,15022,17234,16676,6260,15550,3379,3645
GLTSCR2,4145,10951,20034,2830,3684,16358,14928
GLUD1,2976,16812,10238,12761,8548,13254,13158
GLUD2,3321,13256,13104,12878,8028,12487,13874
GLUL,5400,1084,10455,16818,88,17924,17612
GLYAT,8215,2073,2627,6712,9329,13487,20746
GLYATL1,6711,7636,950,3955,11965,17858,20314
GLYATL1P2,5073,8804,1202,12859,10604,17050,16021
GLYATL1P4,20323,11961,10108,6091,12120,6690,6745
GLYATL2,4626,4514,4979,6184,5327,20079,20156
GLYATL3,12998,6010,10500,14697,14178,4936,8523
GLYCAM1,18408,554,5331,9588,8762,14881,13268
GLYCTK,11424,612,11864,13435,10268,15980,9411
GLYR1,20411,5903,12774,6807,7017,6257,11352
GM2A,423,11269,5537,18130,2517,17541,16232
GMCL1,5587,4612,5317,5586,4572,20065,20004
GMCL1P1,1142,8152,7947,15905,1564,16619,19174
GMDS,14343,3342,18149,17826,12429,5561,417
GMEB1,11961,6978,20417,11572,6615,5406,6477
GMEB2,9993,1091,11744,8942,6849,18211,13885
GMFB,6726,3146,11042,6782,3379,18117,18474
GMFG,299,18007,14913,19564,6185,8023,9159
GMIP,17401,13056,19182,920,12905,11664,3800
GML,15368,8494,11624,4151,13940,12303,9136
GMNC,15206,10084,18781,2775,7733,9558,10508
GMNN,641,9005,2834,14573,5856,19795,18520
GMPPA,17031,3281,2718,4419,11083,15653,14948
GMPPB,14855,2602,10597,5797,2803,17581,14403
GMPR,1590,12095,8562,20428,13366,4146,8714
GMPR2,17069,1116,16947,755,13981,10071,14713
GMPS,6236,7877,1421,8911,2282,19928,19864
GNA11,12286,14208,20651,4775,14067,3119,3586
GNA12,5703,14572,11717,3968,461,20226,16388
GNA13,10914,7001,10205,5199,6732,14192,16188
GNA14,15382,11009,8094,14565,11216,7520,5635
GNA15,3483,19089,11176,14204,14172,12101,5020
GNAI1,17726,18541,15894,4254,16402,7088,481
GNAI2,10331,5036,1513,5617,3196,19172,20052
GNAI3,13697,17226,8723,3432,2091,18024,10721
GNAL,12692,17827,14775,9254,20484,661,1457
GNAO1,15881,19195,17485,1368,11385,5138,7312
GNAQ,16860,4208,15648,295,14191,12025,13244
GNAS,9500,18689,20575,10685,8845,2581,2560
GNAT1,5787,8638,19234,5823,14210,11030,11234
GNAT2,7970,6885,16620,13726,10140,9430,9612
GNAT3,17114,532,10351,15632,7382,11827,8700
GNAZ,17840,16070,18463,7980,16381,1255,1045
GNB1,12512,9159,4223,11821,7528,13908,12461
GNB1L,19996,8410,11426,368,16545,9297,10736
GNB2,18798,8486,11614,193,13711,12750,12312
GNB2L1,4370,19666,16023,357,12091,18533,9914
GNB3,10577,17302,16359,11481,14532,2228,5340
GNB4,12552,20212,10747,6048,18394,921,6654
GNB5,18629,1907,6355,3967,19199,11157,10451
GNE,19821,11954,13689,9782,10288,4361,4835
GNG10,9304,593,11865,6011,6853,19286,15989
GNG11,8,16901,13292,17532,5509,15060,13669
GNG12,2362,6232,3226,13363,3132,19588,19656
GNG13,10383,15091,19312,8257,16049,3819,3831
GNG2,15161,10994,14212,14382,16566,1818,2692
GNG3,15079,14696,17341,1558,13798,16238,1415
GNG4,9459,14937,15695,55,9312,17854,13295
GNG5,3069,14056,8772,14560,98,19412,15291
GNG7,390,20281,15144,9967,20313,8589,5419
GNG8,13554,19438,13344,6849,20099,4517,288
GNGT1,4924,13216,6387,20304,5491,9525,6967
GNGT2,272,15152,14810,17995,3374,12521,13562
GNL1,13143,1401,1311,6069,4241,19479,19252
GNL2,9364,7373,15214,3567,4794,14918,16247
GNL3,18654,17776,1083,3550,17645,10922,7163
GNL3L,6650,20698,13022,9237,10042,6085,7513
GNLY,7213,18069,4350,18406,1855,12110,8846
GNMT,18360,817,7591,2283,15034,14723,13803
GNPAT,10692,1648,19471,2453,2815,15775,16164
GNPDA1,7264,4411,381,8248,6433,20276,19891
GNPDA2,5565,3540,4361,12723,8088,18011,16224
GNPNAT1,18017,10689,17725,11239,16633,66,4803
GNPTAB,14026,17449,16587,8454,20114,688,1189
GNPTG,6463,1327,2020,14316,6138,16684,19520
GNRH1,2734,6781,12831,14722,1006,16591,16755
GNRH2,18037,15855,14830,1002,16621,9246,4304
GNRHR,15808,18980,15187,3723,13403,4648,5451
GNRHR2,10092,542,8663,11204,1727,16038,19218
GNS,8370,285,1788,16395,9375,16467,16029
GOLGA1,15335,11761,20161,7961,16564,336,3589
GOLGA2,13361,9446,20345,12473,14913,1526,1459
GOLGA2P3Y,3369,18012,16944,19493,6456,3827,4516
GOLGA2P5,16338,10239,19633,2756,14652,4470,6689
GOLGA3,11922,17867,18223,14672,15379,579,871
GOLGA4,2289,14067,20699,15435,7353,4431,7887
GOLGA5,16052,12314,5703,11482,18799,3335,6199
GOLGA6C,11540,17679,15275,13151,11439,8164,1354
GOLGA6L1,5284,9371,14616,20532,7268,3363,5154
GOLGA6L2,11156,15409,14002,7302,13118,11925,5109
GOLGA6L5,2569,18162,17558,19583,4126,5866,4601
GOLGA6L9,3708,17338,17340,19851,5806,3654,3764
GOLGA7,9474,82,9812,8365,8647,16437,18689
GOLGA7B,13898,17405,19320,8621,17087,3121,231
GOLGA8A,8046,17085,15374,4202,14981,16376,3497
GOLGA8C,5984,15075,7749,18114,3897,7988,12178
GOLGA8E,5895,20283,9465,11798,9472,10329,8098
GOLGA8IP,10234,20314,3386,16023,9686,483,11451
GOLGA8J,6431,15888,17415,19167,5576,4810,2827
GOLGB1,4425,5715,19315,18288,257,9453,12768
GOLIM4,634,10908,4357,17634,1613,17950,17560
GOLM1,8302,5042,1250,9488,6520,16817,19701
GOLPH3,3273,9297,3399,18741,7292,15627,11932
GOLPH3L,1218,6001,2475,17731,4094,16798,19028
GOLT1A,10759,20313,6542,8017,17134,8471,3492
GOLT1B,19428,2842,9566,10353,18337,3688,7105
GON4L,15351,11966,613,11843,10411,9708,13665
GOPC,2737,19610,8447,18339,16550,8292,1942
GORAB,14006,3126,1068,14011,11420,12211,13985
GORASP1,15968,10917,16986,14139,18133,887,825
GORASP2,19150,4714,11025,3176,15232,10332,9849
GOSR1,4450,547,19847,13673,9505,13987,11590
GOSR2,16148,900,18504,14498,14117,4192,4376
GOT1,20476,8771,13757,8213,17533,2391,2998
GOT1L1,12293,6119,18107,5465,4920,13408,12062
GOT2,19580,11648,15304,5089,17949,2830,3723
GP1BA,7249,7942,10617,14520,4141,13203,13989
GP1BB,11866,15453,20178,13472,15354,1209,291
GP2,12169,3562,11292,20082,1557,7922,6585
GP5,3689,20604,8940,15118,2170,12408,9440
GP6,13417,15689,14963,1187,10150,14686,8579
GP9,13065,8366,35,9853,12496,12724,18028
GPA33,10757,8162,2265,19250,12172,6803,7550
GPAA1,17986,819,17638,1688,17386,9617,10219
GPAM,11628,19081,20283,1987,11671,6575,4179
GPANK1,3320,14357,573,12447,7390,16461,18815
GPAT2,15465,12758,17623,7621,17328,4700,1779
GPATCH1,17206,3427,3642,3186,14392,15246,13727
GPATCH2,11226,4680,3702,11216,3818,15872,16470
GPATCH3,14853,1801,236,8374,8922,17500,17590
GPATCH4,8682,16142,17262,19474,6707,3482,740
GPATCH8,5163,11351,10254,10386,7876,12669,16070
GPBAR1,5296,10402,5021,20656,6464,7914,7524
GPBP1,8234,7627,571,10505,7065,14733,20284
GPBP1L1,3170,4325,3068,17939,738,16470,19314
GPC1,10994,2054,16598,916,4297,16733,18423
GPC2,13309,14146,13673,8363,857,17086,7601
GPC3,1839,8910,11149,18510,396,16426,14508
GPC4,3400,8415,2645,9156,2873,20013,20366
GPC5,4893,11804,10722,9368,6390,19301,11967
GPC6,3433,3989,3437,14505,2653,19512,18533
GPCPD1,1392,7785,6629,18176,596,16875,17555
GPD1,1252,6893,10304,19664,5781,12401,13189
GPD1L,13261,19112,14478,6293,20153,4349,387
GPD2,10017,13451,17701,43,17123,14992,9273
GPER,1204,13165,14432,20101,5056,10940,7280
GPHA2,7610,18969,18197,15806,15409,2591,474
GPHB5,7412,20432,16754,6443,11998,10550,3328
GPHN,16625,18378,14235,5012,18823,4032,1296
GPI,15827,17113,15236,6717,17131,2411,3441
GPIHBP1,2279,14036,10787,20450,3703,11821,5839
GPKOW,17363,8349,253,6549,11708,14593,14811
GPLD1,12934,14042,19568,9674,17858,340,3433
GPM6A,16480,17939,10567,613,18832,12592,3364
GPM6B,975,13732,4729,10708,3921,19315,19318
GPN1,13366,1143,5141,5042,7137,17711,17459
GPN2,7136,6185,73,10379,8215,19575,19532
GPN3,13199,81,3003,9827,13585,14536,17362
GPNMB,1298,9685,10890,20117,3065,9633,13608
GPR1,4260,1317,9203,8420,3412,18328,20649
GPR101,8429,16116,6124,14803,11246,13965,5181
GPR107,4711,18468,8479,12567,3664,14845,12560
GPR108,2278,4135,6779,13740,786,19871,19981
GPR110,12303,19084,16794,3485,12872,11926,2651
GPR111,3228,19097,20721,7521,6039,12343,4842
GPR112,6918,4311,10914,19374,1249,11514,11838
GPR113,16300,13883,17345,420,10797,12647,8541
GPR114,20282,8860,13086,1274,18223,7586,6327
GPR115,8454,14666,15108,13397,4100,13260,7265
GPR116,957,17913,14414,20015,4205,9382,6465
GPR116P1,17841,9315,6872,16850,1103,5929,10891
GPR116P2,671,17003,14773,19629,5286,10561,7342
GPR119,19670,17951,9527,3884,16796,4093,4392
GPR12,18075,14577,16504,2634,19171,5122,2160
GPR123,8544,13741,9771,7162,11074,13835,11955
GPR124,2405,13859,13602,20515,4284,7713,6100
GPR125,4104,13254,4237,9134,497,19712,19399
GPR126,4660,2711,80,15112,14353,18277,17159
GPR128,7198,4801,14947,18104,3553,11717,9257
GPR132,9356,15670,20152,14801,12989,729,2272
GPR133,12379,6752,12926,19398,11781,7117,389
GPR135,19018,7999,5315,1493,18155,6725,13877
GPR137,15762,3527,14012,5004,11676,14448,8855
GPR137B,4990,4669,3591,13288,309,19475,20276
GPR137C,3146,19691,10406,8127,7172,15743,12336
GPR139,14236,15404,5611,7179,20725,3103,4007
GPR141,7884,14481,8854,18225,3242,4993,12108
GPR142,20237,5318,9271,2990,14723,10034,9931
GPR143,4121,6753,1912,16666,8623,18099,13626
GPR144,17008,4895,13751,1372,13198,14924,9970
GPR146,588,11688,4772,19052,3052,18266,13554
GPR148,6072,15411,1548,10549,7887,14051,17335
GPR149,11466,15481,6776,4796,9328,9903,15494
GPR15,8927,3557,17842,9591,321,18503,13111
GPR150,9065,18770,16170,2714,12507,15096,4955
GPR151,12730,11590,7302,3021,8395,15726,14258
GPR152,10840,17610,9822,2663,13466,19255,3660
GPR153,14976,15860,18843,5736,16733,2252,3041
GPR155,14717,18339,11526,10373,19938,1661,974
GPR156,18426,6824,9237,2943,10073,13559,11968
GPR157,19906,3493,9732,2158,13113,12756,11408
GPR158,12221,19839,16502,12306,7449,13239,18
GPR160,12921,19252,4817,10283,19929,1592,5330
GPR161,20025,9880,15062,3010,11069,9289,6879
GPR162,17343,17685,12334,10341,19614,818,869
GPR17,3755,20769,7998,3157,15561,15502,6241
GPR171,5173,16082,14247,16663,937,11980,10310
GPR173,16572,3853,13136,5820,15831,8036,9880
GPR174,9794,14680,13422,13843,11280,2518,10215
GPR176,19673,12418,3975,976,18370,9505,10691
GPR179,13538,20503,6737,2802,12201,9925,7976
GPR18,7032,13211,4501,13191,8708,13349,13809
GPR180,5437,9416,956,4290,14937,17458,19106
GPR182,9717,18000,19400,12525,6513,4211,4895
GPR183,1339,10449,13078,19459,1173,11995,13784
GPR19,17671,8084,9687,7794,17592,5817,7017
GPR20,4100,8948,5600,20604,5703,11100,7966
GPR21,19120,12957,13374,4944,19587,6461,950
GPR22,15437,17998,14728,10589,19679,745,564
GPR25,19353,9948,17829,4979,15853,4526,3175
GPR26,12890,18353,15820,1038,17493,14408,1471
GPR27,5270,13272,19825,15458,7847,8078,5157
GPR3,6613,19266,19928,6688,15884,8984,1242
GPR31,14426,13373,12682,317,17323,15107,6975
GPR32,15935,11497,6742,3448,15864,16205,5726
GPR34,281,16531,9321,18174,9828,12225,12060
GPR35,18271,163,8280,4110,12658,14509,15035
GPR37,14669,17868,6325,13728,20345,2487,397
GPR37L1,13878,16295,14697,4300,13890,9376,5547
GPR39,8354,8770,3955,759,10438,20633,17003
GPR4,250,19787,15248,17441,6863,12985,7243
GPR45,13269,12344,14842,11805,13766,3340,6436
GPR50,13022,18048,13299,5363,13967,11401,3486
GPR50-AS1,5024,6430,3946,11620,2255,16341,20555
GPR52,20767,10709,4515,12642,7313,4500,7835
GPR55,13158,5758,17605,11194,12771,5230,7616
GPR56,1316,15682,9925,3938,9206,19931,16290
GPR6,5085,6420,18836,19764,13204,2188,3507
GPR61,13794,17511,10773,8649,20531,946,2854
GPR62,16394,14519,6944,1569,20301,7703,7563
GPR63,11390,12960,10270,4660,19899,8769,7404
GPR64,16254,15825,18594,11730,15897,2079,163
GPR65,1830,6927,10295,20107,5992,10481,12080
GPR68,18879,15495,16817,10560,15216,3090,222
GPR75,9982,11065,12137,11612,16287,6635,7978
GPR77,5990,11113,5443,18439,9971,2585,14981
GPR78,10777,13275,12131,2357,13797,18754,5972
GPR82,15833,11435,15013,5987,8743,11088,7638
GPR83,14709,9305,7943,17810,14155,1632,5318
GPR84,8231,12526,6252,15130,12867,10039,9450
GPR85,16193,18078,16953,5640,17161,8105,105
GPR87,7789,10066,6853,16795,11560,7274,11403
GPR88,17771,1127,12421,5933,16747,8543,10716
GPR89B,14383,1795,577,9712,13949,15401,14935
GPR89C,13914,2705,1298,3740,13214,17222,16563
GPR97,11356,13335,4132,7522,12412,15340,10415
